"Automovel","Bicicleta","Caminhao","Moto","Onibus","Outros","Utilitario","Periodo","Km_cat","Gravemente_feridos_Mortos","Chave"
1,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_23401_2012-12-13"
0,0,2,0,0,0,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_27401_2012-12-13"
1,0,0,0,0,1,0,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_1601_2012-12-14"
1,0,0,2,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_42501_2012-12-14"
0,0,0,1,0,0,0,"vespertino","(75,100]",0,"NOVADUTRA_BR-116/SP_44901_2012-12-14"
1,0,0,0,0,1,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_49401_2012-12-14"
1,0,0,0,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_49901_2012-12-14"
0,0,1,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_50301_2012-12-14"
2,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_55101_2012-12-14"
2,0,0,0,0,1,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_55201_2012-12-14"
0,0,0,0,0,1,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_55601_2012-12-14"
0,0,1,0,0,1,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_55901_2012-12-14"
2,0,0,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_56401_2012-12-14"
1,0,0,0,0,1,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_56601_2012-12-14"
1,0,0,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_58401_2012-12-14"
0,0,1,0,0,0,1,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_61901_2012-12-14"
3,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_62901_2012-12-14"
3,0,1,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_64501_2012-12-14"
1,0,0,0,0,0,0,"vespertino","(25,50]",1,"NOVADUTRA_BR-116/SP_64701_2012-12-14"
2,0,0,0,0,0,1,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_67601_2012-12-14"
0,0,1,0,0,0,1,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_74001_2012-12-14"
2,0,0,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_76001_2012-12-14"
2,0,0,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_76401_2012-12-14"
1,0,2,0,0,0,0,"madrugada","(25,50]",1,"NOVADUTRA_BR-116/SP_3701_2012-12-14"
0,0,0,1,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_77201_2012-12-14"
0,0,0,0,0,0,1,"noturno","[0,25]",0,"NOVADUTRA_BR-116/SP_85901_2012-12-14"
2,0,0,0,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_86901_2012-12-14"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_87401_2012-12-14"
1,0,0,0,0,1,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_87301_2012-12-14"
4,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_87501_2012-12-14"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_89101_2012-12-14"
2,0,0,0,0,0,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_11701_2012-12-14"
1,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_15901_2012-12-14"
1,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_25201_2012-12-14"
1,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_26301_2012-12-14"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_2401_2012-12-15"
2,0,0,0,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_42201_2012-12-15"
2,0,0,0,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_43801_2012-12-15"
1,0,0,0,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_44801_2012-12-15"
1,0,0,0,0,0,0,"vespertino","[0,25]",0,"NOVADUTRA_BR-116/SP_46301_2012-12-15"
1,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_48101_2012-12-15"
0,0,0,1,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_49901_2012-12-15"
0,0,2,0,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_51301_2012-12-15"
1,0,1,0,0,0,0,"vespertino","[0,25]",0,"NOVADUTRA_BR-116/SP_52701_2012-12-15"
2,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_54901_2012-12-15"
1,0,0,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_55501_2012-12-15"
1,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_57901_2012-12-15"
2,0,0,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_59601_2012-12-15"
3,0,0,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_60201_2012-12-15"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_61701_2012-12-15"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_63301_2012-12-15"
1,0,0,0,0,0,0,"noturno","(25,50]",0,"NOVADUTRA_BR-116/SP_64601_2012-12-15"
1,0,0,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_67601_2012-12-15"
2,0,0,0,0,1,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_2801_2012-12-15"
1,0,0,0,0,0,0,"madrugada","(225,250]",0,"NOVADUTRA_BR-116/SP_4001_2012-12-15"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_69401_2012-12-15"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_73001_2012-12-15"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_74401_2012-12-15"
0,0,1,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_74501_2012-12-15"
0,0,0,0,0,1,0,"noturno","(125,150]",1,"NOVADUTRA_BR-116/SP_74801_2012-12-15"
1,0,0,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_77501_2012-12-15"
0,0,1,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_78601_2012-12-15"
1,0,0,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_80801_2012-12-15"
1,0,0,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_81201_2012-12-15"
1,0,0,0,0,0,0,"madrugada","(200,225]",1,"NOVADUTRA_BR-116/SP_6101_2012-12-15"
1,0,0,0,0,0,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_6301_2012-12-15"
3,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_6501_2012-12-15"
1,0,0,0,0,0,0,"madrugada","(225,250]",0,"NOVADUTRA_BR-116/SP_7901_2012-12-15"
0,0,1,0,0,0,1,"madrugada","(50,75]",0,"NOVADUTRA_BR-116/SP_9401_2012-12-15"
0,0,1,0,0,0,0,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_11101_2012-12-15"
1,0,0,1,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_12901_2012-12-15"
2,0,0,0,0,0,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_15901_2012-12-15"
0,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_16101_2012-12-15"
2,0,0,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_17401_2012-12-15"
2,0,0,0,0,0,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_20501_2012-12-15"
1,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_23101_2012-12-15"
2,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_27701_2012-12-15"
2,0,0,0,0,0,0,"manha","(75,100]",0,"NOVADUTRA_BR-116/SP_29301_2012-12-16"
2,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_29901_2012-12-16"
1,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_31601_2012-12-16"
1,0,0,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_31901_2012-12-16"
1,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_34601_2012-12-16"
1,0,0,0,0,0,0,"vespertino","(100,125]",1,"NOVADUTRA_BR-116/SP_36501_2012-12-16"
1,0,0,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_39301_2012-12-16"
1,0,1,0,0,0,0,"vespertino","[0,25]",0,"NOVADUTRA_BR-116/SP_40001_2012-12-16"
1,0,0,0,1,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_42501_2012-12-16"
1,0,0,1,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_43701_2012-12-16"
0,0,1,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_48001_2012-12-16"
0,0,0,1,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_49001_2012-12-16"
2,0,1,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_50101_2012-12-16"
1,0,0,1,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_51801_2012-12-16"
4,0,0,0,0,0,0,"noturno","(50,75]",0,"NOVADUTRA_BR-116/SP_57901_2012-12-16"
1,0,0,0,0,0,1,"madrugada","(75,100]",0,"NOVADUTRA_BR-116/SP_1901_2012-12-16"
1,0,0,1,0,0,0,"madrugada","(75,100]",0,"NOVADUTRA_BR-116/SP_2501_2012-12-16"
3,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_65101_2012-12-16"
1,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_69201_2012-12-16"
1,0,0,0,0,0,0,"noturno","[0,25]",0,"NOVADUTRA_BR-116/SP_73201_2012-12-16"
1,0,0,0,1,0,0,"madrugada","(50,75]",0,"NOVADUTRA_BR-116/SP_7501_2012-12-16"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_7801_2012-12-16"
2,0,0,0,0,0,0,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_8601_2012-12-16"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_9101_2012-12-16"
2,0,0,0,0,0,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_9201_2012-12-16"
1,0,0,0,0,0,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_11901_2012-12-16"
1,0,0,0,0,0,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_12501_2012-12-16"
1,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_16001_2012-12-16"
0,0,2,0,0,0,0,"madrugada","(50,75]",0,"NOVADUTRA_BR-116/SP_1901_2012-12-17"
0,0,1,0,0,0,0,"manha","(175,200]",0,"NOVADUTRA_BR-116/SP_38301_2012-12-17"
5,0,0,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_46201_2012-12-17"
1,0,1,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_49501_2012-12-17"
0,0,2,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_54401_2012-12-17"
0,0,0,1,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_58001_2012-12-17"
1,0,1,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_58701_2012-12-17"
0,0,1,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_59901_2012-12-17"
2,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_61601_2012-12-17"
1,0,0,0,0,0,0,"vespertino","[0,25]",0,"NOVADUTRA_BR-116/SP_62101_2012-12-17"
0,0,1,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_78201_2012-12-17"
0,0,0,0,0,0,1,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_83801_2012-12-17"
1,0,0,0,0,0,0,"madrugada","(50,75]",0,"NOVADUTRA_BR-116/SP_4701_2012-12-17"
1,0,1,0,0,0,0,"madrugada","(150,175]",0,"NOVADUTRA_BR-116/SP_6301_2012-12-17"
0,0,1,0,0,0,0,"madrugada","(175,200]",0,"NOVADUTRA_BR-116/SP_7001_2012-12-17"
0,0,1,0,1,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_16401_2012-12-17"
1,0,0,0,0,0,0,"manha","[0,25]",0,"NOVADUTRA_BR-116/SP_26301_2012-12-17"
1,0,0,0,0,0,0,"manha","(175,200]",0,"NOVADUTRA_BR-116/SP_24801_2012-12-17"
8,0,0,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_28501_2012-12-17"
0,0,0,1,0,0,1,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_30901_2012-12-17"
0,0,1,1,0,0,1,"manha","(50,75]",1,"NOVADUTRA_BR-116/SP_33901_2012-12-18"
0,0,2,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_38001_2012-12-18"
0,0,1,0,0,1,0,"vespertino","[0,25]",0,"NOVADUTRA_BR-116/SP_46701_2012-12-18"
1,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_52501_2012-12-18"
0,0,1,0,0,0,0,"vespertino","[0,25]",0,"NOVADUTRA_BR-116/SP_56101_2012-12-18"
1,0,0,0,1,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_57701_2012-12-18"
2,0,0,0,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_61401_2012-12-18"
1,0,1,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_62701_2012-12-18"
1,0,0,1,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_62901_2012-12-18"
3,0,0,0,0,1,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_63201_2012-12-18"
0,0,0,1,0,0,0,"vespertino","(50,75]",1,"NOVADUTRA_BR-116/SP_63801_2012-12-18"
2,0,0,0,0,0,1,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_67701_2012-12-18"
1,0,1,0,0,0,1,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_72801_2012-12-18"
2,0,1,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_76101_2012-12-18"
1,0,0,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_78401_2012-12-18"
1,0,1,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_79801_2012-12-18"
0,0,1,0,0,0,0,"madrugada","(25,50]",0,"NOVADUTRA_BR-116/SP_10701_2012-12-18"
2,0,0,0,0,0,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_23801_2012-12-18"
2,0,0,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_26701_2019-12-28"
1,0,1,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_29001_2019-12-29"
1,0,0,0,0,0,0,"vespertino","(75,100]",0,"NOVADUTRA_BR-116/SP_36701_2019-12-29"
4,0,0,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_38601_2019-12-29"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_54401_2019-12-29"
0,0,0,1,0,0,0,"madrugada","(225,250]",0,"NOVADUTRA_BR-116/SP_4201_2019-12-29"
1,0,0,0,0,0,0,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_4801_2019-12-29"
1,0,0,1,1,1,0,"madrugada","(100,125]",1,"NOVADUTRA_BR-116/SP_5201_2019-12-29"
1,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_10401_2019-12-29"
0,0,0,1,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_14601_2019-12-29"
0,0,0,0,0,1,0,"madrugada","(150,175]",0,"NOVADUTRA_BR-116/SP_2901_2019-12-30"
0,0,1,0,1,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_70001_2019-12-30"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_70401_2019-12-30"
1,0,0,0,0,0,0,"manha","(75,100]",0,"NOVADUTRA_BR-116/SP_14101_2019-12-30"
2,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_20101_2019-12-30"
2,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_34301_2019-12-31"
1,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_35101_2019-12-31"
2,0,0,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_49401_2019-12-31"
2,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_16301_2019-12-31"
1,0,1,0,0,0,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_19701_2020-01-01"
1,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_26901_2020-01-01"
2,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_28201_2020-01-01"
1,0,0,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_38801_2020-01-01"
2,0,0,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_41901_2020-01-01"
2,0,0,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_44401_2020-01-01"
1,0,0,0,0,0,0,"madrugada","(150,175]",0,"NOVADUTRA_BR-116/SP_3201_2020-01-01"
1,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_54601_2020-01-01"
1,0,0,0,0,1,1,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_55501_2020-01-01"
1,0,0,0,0,0,0,"madrugada","(225,250]",0,"NOVADUTRA_BR-116/SP_4101_2020-01-01"
1,0,0,0,0,0,0,"madrugada","(75,100]",0,"NOVADUTRA_BR-116/SP_6501_2020-01-01"
1,0,0,0,0,0,0,"manha","[0,25]",0,"NOVADUTRA_BR-116/SP_24201_2020-01-02"
1,0,0,0,0,1,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_32301_2020-01-02"
2,0,0,0,0,0,0,"vespertino","(75,100]",0,"NOVADUTRA_BR-116/SP_36701_2020-01-02"
3,0,0,0,1,0,0,"vespertino","(75,100]",0,"NOVADUTRA_BR-116/SP_38901_2020-01-02"
1,0,0,0,0,0,0,"vespertino","[0,25]",0,"NOVADUTRA_BR-116/SP_40201_2020-01-02"
1,0,0,0,0,1,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_41801_2020-01-02"
1,0,0,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_43701_2020-01-02"
2,0,0,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_45401_2020-01-02"
2,0,0,0,0,0,0,"vespertino","(75,100]",0,"NOVADUTRA_BR-116/SP_51101_2020-01-02"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_66101_2020-01-02"
0,1,0,1,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_8901_2020-01-02"
1,0,0,0,0,0,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_9101_2020-01-02"
0,0,0,1,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_13001_2020-01-02"
1,0,0,0,0,0,0,"madrugada","(75,100]",0,"NOVADUTRA_BR-116/SP_2001_2020-01-03"
1,0,0,0,0,0,0,"manha","[0,25]",0,"NOVADUTRA_BR-116/SP_30701_2020-01-03"
2,0,0,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_37001_2020-01-03"
0,0,0,1,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_44101_2020-01-03"
0,0,1,0,0,0,0,"vespertino","[0,25]",0,"NOVADUTRA_BR-116/SP_47901_2020-01-03"
1,0,0,1,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_50401_2020-01-03"
1,0,0,0,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_51001_2020-01-03"
1,0,0,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_51301_2020-01-03"
2,0,0,0,0,0,1,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_54101_2020-01-03"
1,0,0,0,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_56901_2020-01-03"
1,0,1,0,0,0,0,"madrugada","(150,175]",0,"NOVADUTRA_BR-116/SP_5001_2020-01-03"
1,0,0,0,0,0,0,"madrugada","[0,25]",0,"NOVADUTRA_BR-116/SP_2201_2020-01-04"
1,0,1,0,0,0,0,"manha","(75,100]",0,"NOVADUTRA_BR-116/SP_24401_2020-01-04"
1,0,1,0,0,0,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_24701_2020-01-04"
1,0,0,0,0,1,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_25901_2020-01-04"
1,0,0,0,1,0,0,"vespertino","(75,100]",0,"NOVADUTRA_BR-116/SP_28501_2020-01-04"
1,0,0,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_43801_2020-01-04"
1,0,0,0,0,0,0,"noturno","(25,50]",0,"NOVADUTRA_BR-116/SP_54801_2020-01-04"
0,0,1,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_11101_2020-01-04"
1,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_15101_2020-01-04"
0,0,1,0,0,0,0,"vespertino","[0,25]",0,"NOVADUTRA_BR-116/SP_20001_2020-01-05"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_43701_2020-01-05"
1,0,0,0,0,0,0,"madrugada","(75,100]",0,"NOVADUTRA_BR-116/SP_2401_2020-01-05"
2,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_5401_2020-01-05"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_6301_2020-01-05"
2,0,0,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_29101_2020-01-06"
5,0,3,0,0,1,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_37201_2020-01-06"
1,0,0,0,0,1,0,"vespertino","(75,100]",0,"NOVADUTRA_BR-116/SP_40101_2020-01-06"
0,0,0,1,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_46701_2020-01-06"
3,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_54901_2020-01-06"
2,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_57301_2020-01-06"
1,0,0,1,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_62001_2020-01-06"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_72501_2020-01-06"
1,0,0,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_73501_2020-01-06"
0,0,1,0,0,0,0,"madrugada","(225,250]",0,"NOVADUTRA_BR-116/SP_5601_2020-01-06"
1,0,3,0,0,0,0,"madrugada","(175,200]",0,"NOVADUTRA_BR-116/SP_8601_2020-01-06"
0,0,0,1,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_22001_2020-01-06"
1,0,0,0,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_66701_2020-01-07"
1,0,2,0,0,0,0,"madrugada","(25,50]",0,"NOVADUTRA_BR-116/SP_4001_2020-01-07"
0,0,1,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_54801_2020-01-08"
1,0,0,0,0,1,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_55801_2020-01-08"
0,0,0,1,0,0,0,"vespertino","(25,50]",0,"NOVADUTRA_BR-116/SP_57001_2020-01-08"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_63801_2020-01-08"
1,0,1,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_3501_2020-01-08"
2,0,0,0,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_73301_2020-01-08"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_74301_2020-01-08"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_79401_2020-01-08"
1,0,0,0,0,1,0,"madrugada","(150,175]",0,"NOVADUTRA_BR-116/SP_7501_2020-01-08"
0,0,0,1,0,0,0,"manha","[0,25]",0,"NOVADUTRA_BR-116/SP_21401_2020-01-08"
1,0,0,0,0,0,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_21501_2020-01-08"
0,0,1,0,0,1,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_1601_2020-01-09"
1,0,0,1,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_66801_2020-01-09"
1,0,0,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_82301_2020-01-09"
2,0,0,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_35401_2020-01-10"
0,0,1,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_39601_2020-01-10"
2,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_45701_2020-01-10"
1,0,0,0,0,2,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_50601_2020-01-10"
2,0,0,0,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_53901_2020-01-10"
1,0,0,0,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_54701_2020-01-10"
1,0,0,0,0,1,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_59801_2020-01-10"
1,0,0,1,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_59901_2020-01-10"
